name,time,contextswitch_,cpu_0_cpu_idle,cpu_0_cpu_interrupt,cpu_0_cpu_nice,cpu_0_cpu_softirq,cpu_0_cpu_steal,cpu_0_cpu_system,cpu_0_cpu_user,cpu_0_cpu_wait,cpu_1_cpu_idle,cpu_1_cpu_interrupt,cpu_1_cpu_nice,cpu_1_cpu_softirq,cpu_1_cpu_steal,cpu_1_cpu_system,cpu_1_cpu_user,cpu_1_cpu_wait,cpu_2_cpu_idle,cpu_2_cpu_interrupt,cpu_2_cpu_nice,cpu_2_cpu_softirq,cpu_2_cpu_steal,cpu_2_cpu_system,cpu_2_cpu_user,cpu_2_cpu_wait,cpu_3_cpu_idle,cpu_3_cpu_interrupt,cpu_3_cpu_nice,cpu_3_cpu_softirq,cpu_3_cpu_steal,cpu_3_cpu_system,cpu_3_cpu_user,cpu_3_cpu_wait,cpusleep_,hugepages_mm-1048576Kb_free,hugepages_mm-1048576Kb_used,hugepages_mm-2048Kb_free,hugepages_mm-2048Kb_used,hugepages_node0-1048576Kb_free,hugepages_node0-1048576Kb_used,hugepages_node0-2048Kb_free,hugepages_node0-2048Kb_used,interface_ens3_if_dropped_rx,interface_ens3_if_errors_rx,interface_ens3_if_octets_tx,interface_ens3_if_packets_tx,interface_ens4_if_dropped_tx,interface_ens4_if_errors_rx,interface_ens4_if_octets_rx,interface_ens4_if_packets_rx,interface_lo_if_dropped_rx,interface_lo_if_errors_rx,interface_lo_if_octets_tx,interface_lo_if_packets_rx,interface_virbr0-nic_if_dropped_tx,interface_virbr0-nic_if_errors_rx,interface_virbr0-nic_if_octets_rx,interface_virbr0-nic_if_packets_rx,interface_virbr0_if_dropped_rx,interface_virbr0_if_errors_rx,interface_virbr0_if_octets_rx,interface_virbr0_if_packets_tx,ipc_msg_headers,ipc_msg_queues,ipc_msg_space,ipc_sem_arrays,ipc_sem_total,ipc_shm_,ipc_shm_rss,ipc_shm_swapped,ipc_shm_total,irq_0,irq_1,irq_11,irq_12,irq_14,irq_15,irq_24,irq_25,irq_26,irq_27,irq_28,irq_29,irq_30,irq_31,irq_4,irq_6,irq_8,irq_9,irq_CAL,irq_DFR,irq_ERR,irq_IWI,irq_LOC,irq_MCE,irq_MCP,irq_MIS,irq_NMI,irq_PIN,irq_PIW,irq_PMI,irq_RES,irq_RTR,irq_SPU,irq_THR,irq_TLB,irq_TRM,memory_buffered,memory_cached,memory_free,memory_slab_recl,memory_slab_unrecl,memory_used,numa_node0_interleave_hit,numa_node0_local_node,numa_node0_numa_foreign,numa_node0_numa_hit,numa_node0_numa_miss,numa_node0_other_node,processes_,processes_blocked,processes_paging,processes_running,processes_sleeping,processes_stopped,processes_zombies,swap_cached,swap_free,swap_in,swap_out,swap_used
net_filter,1.56412E+18,410744030,622920148,0,11111,18853,195788,2104650,2147824,1257763,622781048,0,11877,105484,177675,2073564,2099692,1006106,619580254,0,14530,109636,269827,2182409,2132096,2152028,621339680,0,14758,656677,237910,2009936,2028888,909783,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584555,0,0,1.80051E+11,2666047034,0,0,4257342606,4422642,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628629,15,0,0,0,90760895,0,475605769,45694,0,376448790,1496883,1182,3,0,0,118325692,0,0,1,245609949,0,83820,0,0,0,0,0,64982572,0,0,0,39757686,0,276635648,1299451904,2247532544,214376448,29462528,75575296,4528,18732062877,0,18732062877,0,0,800405,0,0,0,134,0,0,0,0,0,0,0
net_filter,1.56412E+18,410743479,622919155,0,11111,18853,195784,2104645,2147824,1257763,622780049,0,11877,105484,177674,2073564,2099692,1006106,619579256,0,14530,109636,269820,2182408,2132096,2152028,621338682,0,14758,656677,237908,2009936,2028888,909783,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584546,0,0,1.80051E+11,2666047034,0,0,4257332954,4422632,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628628,15,0,0,0,90760891,0,475605755,45694,0,376448790,1496883,1182,3,0,0,118325652,0,0,1,245609589,0,83820,0,0,0,0,0,64982490,0,0,0,39757650,0,276635648,1299451904,2247532544,214376448,29462528,75575296,4528,18732062574,0,18732062574,0,0,800404,0,0,0,134,0,0,0,0,0,0,0
net_filter,1.56412E+18,410742846,622918162,0,11111,18853,195778,2104643,2147823,1257761,622779050,0,11877,105484,177671,2073564,2099692,1006106,619578258,0,14530,109636,269816,2182407,2132095,2152028,621337711,0,14758,656677,237904,2009935,2028888,909755,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584538,0,0,1.80051E+11,2666047034,0,0,4257325239,4422624,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628627,15,0,0,0,90760691,0,475605743,45694,0,376448790,1496883,1182,3,0,0,118325448,0,0,1,245609259,0,83820,0,0,0,0,0,64982406,0,0,0,39757633,0,276635648,1299451904,2247499776,214376448,29462528,75608064,4528,18732062293,0,18732062293,0,0,800403,0,0,0,134,0,0,0,0,0,0,0
net_filter,1.56412E+18,410742291,622917172,0,11111,18853,195772,2104641,2147822,1257756,622778052,0,11877,105484,177669,2073564,2099691,1006106,619577265,0,14530,109636,269809,2182407,2132094,2152023,621336713,0,14758,656677,237902,2009934,2028888,909755,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584526,0,0,1.80051E+11,2666047034,0,0,4257315613,4422614,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628626,15,0,0,0,90760683,0,475605728,45694,0,376448790,1496883,1182,3,0,0,118325383,0,0,1,245608924,0,83820,0,0,0,0,0,64982335,0,0,0,39757576,0,276635648,1299451904,2247467008,214376448,29462528,75640832,4528,18732062010,0,18732062010,0,0,800402,0,0,0,134,0,0,0,0,0,0,0
net_filter,1.56412E+18,410741672,622916180,0,11111,18853,195767,2104638,2147821,1257752,622777052,0,11877,105484,177665,2073564,2099691,1006106,619576269,0,14530,109636,269803,2182405,2132094,2152022,621335830,0,14758,656677,237897,2009934,2028887,909639,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584517,0,0,1.80051E+11,2666047034,0,0,4257307942,4422606,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628625,15,0,0,0,90760474,0,475605716,45694,0,376448790,1496883,1182,3,0,0,118325179,0,0,1,245608568,0,83820,0,0,0,0,0,64982261,0,0,0,39757560,0,276635648,1299451904,2247467008,214376448,29462528,75640832,4528,18732061716,0,18732061716,0,0,800401,0,0,0,134,0,0,0,0,0,0,0
net_filter,1.56412E+18,410741136,622915190,0,11111,18853,195760,2104634,2147820,1257752,622776053,0,11877,105484,177661,2073564,2099691,1006106,619575272,0,14530,109636,269794,2182404,2132094,2152022,621334834,0,14758,656677,237892,2009934,2028887,909639,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584506,0,0,1.80051E+11,2666047034,0,0,4257298283,4422596,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628624,15,0,0,0,90760470,0,475605701,45694,0,376448790,1496883,1182,3,0,0,118325138,0,0,1,245608195,0,83820,0,0,0,0,0,64982185,0,0,0,39757523,0,276635648,1299451904,2247434240,214376448,29462528,75673600,4528,18732061422,0,18732061422,0,0,800400,0,0,0,134,0,0,0,0,0,0,0
net_filter,1.56412E+18,410740531,622914207,0,11111,18853,195754,2104630,2147820,1257740,622775053,0,11877,105484,177657,2073564,2099691,1006106,619574276,0,14530,109636,269785,2182403,2132093,2152022,621333846,0,14758,656677,237888,2009934,2028887,909628,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584498,0,0,1.80051E+11,2666047034,0,0,4257290613,4422588,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628623,15,0,0,0,90760359,0,475605689,45694,0,376448790,1496883,1182,3,0,0,118324984,0,0,1,245607827,0,83820,0,0,0,0,0,64982107,0,0,0,39757477,0,276635648,1299451904,2247495680,214376448,29495296,75579392,4528,18732061155,0,18732061155,0,0,800399,0,0,0,134,0,0,0,0,0,0,0
net_filter,1.56412E+18,410739933,622913214,0,11111,18853,195748,2104627,2147820,1257740,622774054,0,11877,105484,177654,2073564,2099691,1006106,619573280,0,14530,109636,269778,2182401,2132093,2152021,621332860,0,14758,656677,237884,2009934,2028887,909614,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584488,0,0,1.80051E+11,2666047034,0,0,4257280966,4422578,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628622,15,0,0,0,90760177,0,475605674,45694,0,376448790,1496883,1182,3,0,0,118324793,0,0,1,245607455,0,83820,0,0,0,0,0,64982013,0,0,0,39757432,0,276635648,1299451904,2247528448,214376448,29462528,75579392,4528,18732060842,0,18732060842,0,0,800398,0,0,0,134,0,0,0,0,0,0,0
net_filter,1.56412E+18,410739335,622912218,0,11111,18852,195744,2104625,2147820,1257740,622773055,0,11877,105484,177652,2073563,2099691,1006106,619572286,0,14530,109636,269771,2182400,2132093,2152018,621331862,0,14758,656677,237881,2009932,2028887,909614,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584480,0,0,1.80051E+11,2666047034,0,0,4257273326,4422570,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628621,15,0,0,0,90760146,0,475605662,45694,0,376448790,1496883,1182,3,0,0,118324733,0,0,1,245607103,0,83820,0,0,0,0,0,64981941,0,0,0,39757401,0,276635648,1299451904,2247725056,214376448,29462528,75382784,4528,18732060562,0,18732060562,0,0,800397,0,0,0,134,0,0,0,0,0,0,0
net_filter,1.56412E+18,410738741,622911220,0,11111,18852,195740,2104624,2147820,1257740,622772058,0,11877,105484,177648,2073561,2099691,1006106,619571288,0,14530,109636,269764,2182399,2132093,2152018,621330871,0,14758,656677,237876,2009932,2028887,909607,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584468,0,0,1.80051E+11,2666047034,0,0,4257263728,4422560,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628620,15,0,0,0,90760136,0,475605648,45694,0,376448790,1496883,1182,3,0,0,118324677,0,0,1,245606717,0,83820,0,0,0,0,0,64981854,0,0,0,39757355,0,276635648,1299451904,2247692288,214376448,29462528,75415552,4528,18732060279,0,18732060279,0,0,800396,0,0,0,134,0,0,0,0,0,0,0
net_filter,1.56412E+18,410738025,622910253,0,11111,18852,195732,2104623,2147819,1257712,622771063,0,11877,105484,177641,2073560,2099691,1006106,619570323,0,14530,109636,269756,2182398,2132093,2151990,621329946,0,14758,656677,237870,2009932,2028887,909536,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584452,0,0,1.80051E+11,2666047034,0,0,4257256052,4422552,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628619,15,0,0,0,90760084,0,475605636,45694,0,376448790,1496883,1182,3,0,0,118324584,0,0,1,245606300,0,83820,0,0,0,0,0,64981757,0,0,0,39757310,0,276635648,1299451904,2247659520,214376448,29495296,75415552,4528,18732059990,0,18732059990,0,0,800395,0,0,0,134,0,0,0,0,0,0,0
net_filter,1.56412E+18,410737398,622909256,0,11111,18852,195725,2104622,2147819,1257712,622770070,0,11877,105484,177635,2073555,2099691,1006106,619569324,0,14530,109635,269750,2182398,2132093,2151990,621328961,0,14758,656677,237864,2009930,2028886,909527,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584439,0,0,1.80051E+11,2666047034,0,0,4257246497,4422542,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628618,15,0,0,0,90759965,0,475605621,45694,0,376448790,1496883,1182,3,0,0,118324436,0,0,1,245605878,0,83820,0,0,0,0,0,64981653,0,0,0,39757287,0,276635648,1299451904,2247499776,214396928,29495296,75554816,4528,18732059690,0,18732059690,0,0,800394,0,0,0,134,0,0,0,0,0,0,0
net_filter,1.56412E+18,410736849,622908260,0,11111,18852,195720,2104621,2147818,1257712,622769075,0,11877,105484,177630,2073554,2099690,1006106,619568325,0,14530,109635,269747,2182398,2132093,2151990,621327964,0,14758,656677,237860,2009930,2028886,909526,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584425,0,0,1.80051E+11,2666047034,0,0,4257238795,4422534,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628617,15,0,0,0,90759961,0,475605609,45694,0,376448790,1496883,1182,3,0,0,118324369,0,0,1,245605471,0,83820,0,0,0,0,0,64981572,0,0,0,39757224,0,276635648,1299451904,2247593984,214396928,29495296,75460608,4528,18732059427,0,18732059427,0,0,800393,0,0,0,134,0,0,0,0,0,0,0
net_filter,1.56412E+18,410734584,622907417,0,11003,18852,195698,2104605,2147800,1257709,622768102,0,11877,105484,177602,2073541,2099686,1006105,619567362,0,14530,109635,269711,2182390,2132082,2151988,621327507,0,14736,656677,237832,2009901,2028432,909506,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584407,0,0,1.80051E+11,2666047034,0,0,4257229164,4422524,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628616,15,0,0,0,90759927,0,475605593,45694,0,376448790,1496883,1182,3,0,0,118324226,0,0,1,245602546,0,83820,0,0,0,0,0,64981119,0,0,0,39757113,0,276635648,1330212864,2177732608,213929984,29474816,115048448,4528,18732015878,0,18732015878,0,0,800336,2,0,0,136,0,0,0,0,0,0,0
net_filter,1.56412E+18,410708661,622906725,0,11003,18850,195571,2104482,2147756,1257614,622767334,0,11877,105483,177475,2073427,2099628,1006088,619566674,0,14530,109634,269587,2182263,2132008,2151941,621326802,0,14736,656676,237712,2009788,2028407,909396,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584398,0,0,1.80051E+11,2666047034,0,0,4257221480,4422516,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628615,15,0,0,0,90759453,0,475605579,45694,0,376448790,1496883,1182,3,0,0,118322219,0,0,1,245594893,0,83820,0,0,0,0,0,64971806,0,0,0,39755550,0,277778432,1370181632,2134286336,214958080,29396992,116432896,4528,18731708195,0,18731708195,0,0,796886,0,0,1,148,0,0,0,0,0,0,0
net_filter,1.56412E+18,410683740,622906232,0,11003,18848,195488,2104383,2147412,1257585,622766478,0,11877,105483,177388,2073343,2099610,1006073,619565926,0,14530,109633,269494,2182145,2131980,2151877,621325997,0,14736,656674,237631,2009696,2028378,909350,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584389,0,0,1.80051E+11,2666047034,0,0,4257211890,4422506,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628614,15,0,0,0,90759105,0,475605566,45694,0,376448790,1496883,1182,3,0,0,118320254,0,0,1,245587389,0,83820,0,0,0,0,0,64962957,0,0,0,39753927,0,277471232,1331740672,2174128128,213569536,29360128,116764672,4528,18731498920,0,18731498920,0,0,794129,0,0,0,143,0,0,0,0,0,0,0
net_filter,1.56412E+18,410636253,622905592,0,11003,18847,195436,2104295,2147212,1257549,622765878,0,11877,105483,177276,2073224,2099565,1005886,619565050,0,14530,109632,269472,2182110,2131939,2151845,621325249,0,14736,656674,237604,2009650,2028340,909197,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584378,0,0,1.80051E+11,2666047034,0,0,4257202281,4422496,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628613,15,0,0,0,90754822,0,475605552,45694,0,376448790,1496883,1182,3,0,0,118316883,0,0,1,245582007,0,83820,0,0,0,0,0,64950370,0,0,0,39753014,0,275685376,1236049920,2231635968,209686528,29376512,160600064,4528,18731353154,0,18731353154,0,0,792974,2,0,0,135,0,0,0,0,0,0,0
net_filter,1.56412E+18,410536829,622904644,0,11003,18846,195427,2104278,2147206,1257526,622764964,0,11877,105483,177186,2073197,2099561,1005876,619564428,0,14530,109631,269394,2181978,2131856,2151734,621324797,0,14736,656674,237551,2009464,2028279,908934,0,0,0,0,0,0,0,0,0,0,0,1.93311E+11,2670584366,0,0,1.80051E+11,2666047034,0,0,4257194572,4422488,0,0,0,0,0,0,0,0,0,32000,0,1,1,3,24576,0,24576,36,10,628612,15,0,0,0,90730000,0,475605540,45694,0,376448790,1496883,1182,3,0,0,118296582,0,0,1,245578219,0,83816,0,0,0,0,0,64944888,0,0,0,39752947,0,255049728,1176170496,2324561920,196018176,28672000,162562048,4528,18731317438,0,18731317438,0,0,792964,0,0,2,138,0,0,0,0,0,0,0
