name,time,bandwidth,throughput,traffic
kpi_tcp,1563363118000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563363109000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563363098000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563363089000000000,4.15125e+08,467022654,tcp_1000M
kpi_tcp,1563363078000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563363069000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563363059000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563363049000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563363039000000000,3.90127e+08,438898826,tcp_1000M
kpi_tcp,1563363029000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563363019000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563363010000000000,9.89136e+07,111280128,tcp_100M
kpi_tcp,1563362999000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563362990000000000,4.09507e+08,460700774,tcp_1000M
kpi_tcp,1563362979000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563362970000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362960000000000,9.90299e+07,111411200,tcp_100M
kpi_tcp,1563362950000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563362940000000000,3.98192e+08,447970902,tcp_1000M
kpi_tcp,1563362930000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563362920000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362911000000000,9.89128e+07,111280128,tcp_100M
kpi_tcp,1563362900000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563362890000000000,3.69877e+08,416117156,tcp_1000M
kpi_tcp,1563362880000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563362870000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362861000000000,9.89131e+07,111280128,tcp_100M
kpi_tcp,1563362850000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563362841000000000,3.97e+08,446632700,tcp_1000M
kpi_tcp,1563362830000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563362821000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362812000000000,9.89129e+07,111280128,tcp_100M
kpi_tcp,1563362801000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563362791000000000,3.89735e+08,438457740,tcp_1000M
kpi_tcp,1563362781000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563362771000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362762000000000,9.903e+07,111411200,tcp_100M
kpi_tcp,1563362751000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563362742000000000,4.08979e+08,460108716,tcp_1000M
kpi_tcp,1563362731000000000,1.48789e+08,185991168,tcp_150M
kpi_tcp,1563362722000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362712000000000,9.89135e+07,111280128,tcp_100M
kpi_tcp,1563362701000000000,1.48892e+07,18612224,tcp_15M
kpi_tcp,1563362692000000000,3.61565e+08,406764868,tcp_1000M
kpi_tcp,1563362681000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563362672000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362663000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563362652000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563362642000000000,3.65968e+08,411720446,tcp_1000M
kpi_tcp,1563362632000000000,1.48895e+08,186122240,tcp_150M
kpi_tcp,1563362622000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362613000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563362602000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563362593000000000,3.75275e+08,422189858,tcp_1000M
kpi_tcp,1563362582000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563362573000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362563000000000,9.90297e+07,111411200,tcp_100M
kpi_tcp,1563362553000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563362543000000000,3.96729e+08,446325892,tcp_1000M
kpi_tcp,1563362533000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563362523000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362514000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563362503000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563362494000000000,4.01078e+08,451218240,tcp_1000M
kpi_tcp,1563362483000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563362474000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362464000000000,9.8913e+07,111280128,tcp_100M
kpi_tcp,1563362453000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563362444000000000,3.68906e+08,415027714,tcp_1000M
kpi_tcp,1563362434000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563362424000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362414000000000,9.90296e+07,111411200,tcp_100M
kpi_tcp,1563362404000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563362394000000000,4.08079e+08,459097222,tcp_1000M
kpi_tcp,1563362384000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563362374000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362365000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563362354000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563362345000000000,3.6296e+08,408335838,tcp_1000M
kpi_tcp,1563362334000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563362325000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362315000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563362305000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563362295000000000,3.80271e+08,427819720,tcp_1000M
kpi_tcp,1563362285000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563362275000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362266000000000,9.89131e+07,111280128,tcp_100M
kpi_tcp,1563362255000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563362246000000000,3.95727e+08,445205342,tcp_1000M
kpi_tcp,1563362235000000000,1.48894e+08,186122240,tcp_150M
kpi_tcp,1563362226000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362216000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563362206000000000,1.48893e+07,18612224,tcp_15M
kpi_tcp,1563362196000000000,3.93873e+08,443113934,tcp_1000M
kpi_tcp,1563362186000000000,1.49e+08,186253312,tcp_150M
kpi_tcp,1563362176000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362167000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563362156000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563362146000000000,3.91699e+08,440667462,tcp_1000M
kpi_tcp,1563362136000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563362126000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362117000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563362106000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563362097000000000,4.18944e+08,471319656,tcp_1000M
kpi_tcp,1563362086000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563362077000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563362067000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563362057000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563362047000000000,3.92919e+08,442039606,tcp_1000M
kpi_tcp,1563362037000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563362027000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563362018000000000,9.90298e+07,111411200,tcp_100M
kpi_tcp,1563362007000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361998000000000,3.76899e+08,424017254,tcp_1000M
kpi_tcp,1563361987000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563361978000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361968000000000,9.89128e+07,111280128,tcp_100M
kpi_tcp,1563361958000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361948000000000,4.04882e+08,455498012,tcp_1000M
kpi_tcp,1563361938000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563361928000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361919000000000,9.89131e+07,111280128,tcp_100M
kpi_tcp,1563361908000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361899000000000,4.15238e+08,467148828,tcp_1000M
kpi_tcp,1563361888000000000,1.48684e+08,185860096,tcp_150M
kpi_tcp,1563361879000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361869000000000,9.90299e+07,111411200,tcp_100M
kpi_tcp,1563361859000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563361849000000000,3.89004e+08,437636612,tcp_1000M
kpi_tcp,1563361839000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563361829000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361820000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563361809000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361799000000000,4.04062e+08,454577534,tcp_1000M
kpi_tcp,1563361789000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563361779000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361770000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563361759000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361750000000000,3.63429e+08,408862780,tcp_1000M
kpi_tcp,1563361739000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563361730000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361720000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563361710000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361700000000000,3.7237e+08,418921718,tcp_1000M
kpi_tcp,1563361690000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563361680000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361671000000000,9.89135e+07,111280128,tcp_100M
kpi_tcp,1563361660000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361651000000000,4.12926e+08,464546474,tcp_1000M
kpi_tcp,1563361640000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563361631000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361621000000000,9.90291e+07,111411200,tcp_100M
kpi_tcp,1563361611000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361601000000000,3.94371e+08,443674532,tcp_1000M
kpi_tcp,1563361591000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563361581000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361572000000000,9.90298e+07,111411200,tcp_100M
kpi_tcp,1563361561000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361552000000000,3.97925e+08,447671414,tcp_1000M
kpi_tcp,1563361541000000000,1.48581e+08,185729024,tcp_150M
kpi_tcp,1563361532000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361522000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563361512000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361502000000000,3.75739e+08,422714048,tcp_1000M
kpi_tcp,1563361492000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563361482000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361473000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563361462000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563361452000000000,3.98983e+08,448864852,tcp_1000M
kpi_tcp,1563361442000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563361432000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563361423000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563361412000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563361403000000000,3.86396e+08,434701452,tcp_1000M
kpi_tcp,1563361392000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563361383000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361373000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563361363000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361353000000000,3.26057e+08,366823284,tcp_1000M
kpi_tcp,1563361343000000000,1.49105e+08,186384384,tcp_150M
kpi_tcp,1563361333000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563361324000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563361313000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361304000000000,4.02158e+08,452438254,tcp_1000M
kpi_tcp,1563361293000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563361284000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361274000000000,9.89135e+07,111280128,tcp_100M
kpi_tcp,1563361263000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563361254000000000,4.09892e+08,461135228,tcp_1000M
kpi_tcp,1563361243000000000,1.48895e+08,186122240,tcp_150M
kpi_tcp,1563361234000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361224000000000,9.90294e+07,111411200,tcp_100M
kpi_tcp,1563361214000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563361204000000000,3.92522e+08,441593882,tcp_1000M
kpi_tcp,1563361194000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563361184000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361175000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563361164000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361154000000000,4.07274e+08,458187128,tcp_1000M
kpi_tcp,1563361144000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563361134000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361125000000000,9.89127e+07,111280128,tcp_100M
kpi_tcp,1563361114000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563361105000000000,3.96608e+08,446189534,tcp_1000M
kpi_tcp,1563361094000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563361085000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361075000000000,9.90298e+07,111411200,tcp_100M
kpi_tcp,1563361065000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563361055000000000,3.92735e+08,441833228,tcp_1000M
kpi_tcp,1563361045000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563361035000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563361026000000000,9.89131e+07,111280128,tcp_100M
kpi_tcp,1563361015000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563361005000000000,3.77687e+08,424903586,tcp_1000M
kpi_tcp,1563360995000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563360985000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360976000000000,9.903e+07,111411200,tcp_100M
kpi_tcp,1563360964000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563360955000000000,3.99433e+08,449368388,tcp_1000M
kpi_tcp,1563360944000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563360935000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360925000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563360915000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563360905000000000,3.673e+08,413221948,tcp_1000M
kpi_tcp,1563360895000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563360885000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360876000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563360865000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563360855000000000,3.569e+08,401516444,tcp_1000M
kpi_tcp,1563360845000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563360835000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360826000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563360815000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563360806000000000,3.89188e+08,437843474,tcp_1000M
kpi_tcp,1563360795000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563360786000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360776000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563360766000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563360756000000000,3.87317e+08,435738086,tcp_1000M
kpi_tcp,1563360746000000000,1.48895e+08,186122240,tcp_150M
kpi_tcp,1563360736000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563360727000000000,9.8913e+07,111280128,tcp_100M
kpi_tcp,1563360716000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563360706000000000,3.91829e+08,440817020,tcp_1000M
kpi_tcp,1563360696000000000,1.48579e+08,185729024,tcp_150M
kpi_tcp,1563360686000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360677000000000,9.90286e+07,111411200,tcp_100M
kpi_tcp,1563360665000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563360656000000000,3.65198e+08,410853790,tcp_1000M
kpi_tcp,1563360645000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563360636000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360626000000000,9.90296e+07,111411200,tcp_100M
kpi_tcp,1563360616000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563360606000000000,3.93421e+08,442604722,tcp_1000M
kpi_tcp,1563360596000000000,1.48895e+08,186122240,tcp_150M
kpi_tcp,1563360586000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360577000000000,9.91463e+07,111542272,tcp_100M
kpi_tcp,1563360566000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563360557000000000,3.9624e+08,445777752,tcp_1000M
kpi_tcp,1563360546000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563360537000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360527000000000,9.86609e+07,110996258,tcp_100M
kpi_tcp,1563360517000000000,1.48893e+07,18612224,tcp_15M
kpi_tcp,1563360507000000000,4.00749e+08,450848708,tcp_1000M
kpi_tcp,1563360497000000000,1.48789e+08,185991168,tcp_150M
kpi_tcp,1563360487000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360478000000000,9.89131e+07,111280128,tcp_100M
kpi_tcp,1563360467000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563360458000000000,3.97755e+08,447483878,tcp_1000M
kpi_tcp,1563360447000000000,1.48894e+08,186122240,tcp_150M
kpi_tcp,1563360438000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360428000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563360418000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563360408000000000,3.96616e+08,446199320,tcp_1000M
kpi_tcp,1563360398000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563360388000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563360379000000000,9.90297e+07,111411200,tcp_100M
kpi_tcp,1563360368000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563360358000000000,3.74316e+08,421252010,tcp_1000M
kpi_tcp,1563360348000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563360338000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360329000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563360318000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563360309000000000,3.94211e+08,443493906,tcp_1000M
kpi_tcp,1563360298000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563360289000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360279000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563360269000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563360259000000000,3.92043e+08,441058874,tcp_1000M
kpi_tcp,1563360249000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563360239000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360230000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563360219000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563360210000000000,3.90011e+08,438768604,tcp_1000M
kpi_tcp,1563360199000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563360190000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360180000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563360170000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563360160000000000,3.66813e+08,412671396,tcp_1000M
kpi_tcp,1563360150000000000,1.48894e+08,186122240,tcp_150M
kpi_tcp,1563360140000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360131000000000,9.89126e+07,111280128,tcp_100M
kpi_tcp,1563360120000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563360110000000000,3.91623e+08,440580758,tcp_1000M
kpi_tcp,1563360100000000000,1.48895e+08,186122240,tcp_150M
kpi_tcp,1563360090000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360081000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563360070000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563360060000000000,3.639e+08,409395572,tcp_1000M
kpi_tcp,1563360050000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563360040000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563360031000000000,9.89135e+07,111280128,tcp_100M
kpi_tcp,1563360020000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563360011000000000,3.81465e+08,429154616,tcp_1000M
kpi_tcp,1563360000000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563359991000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359981000000000,9.90301e+07,111411200,tcp_100M
kpi_tcp,1563359971000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563359961000000000,3.7613e+08,423151892,tcp_1000M
kpi_tcp,1563359951000000000,1.48895e+08,186122240,tcp_150M
kpi_tcp,1563359941000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359932000000000,9.89133e+07,111280128,tcp_100M
kpi_tcp,1563359921000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563359911000000000,3.94637e+08,443972794,tcp_1000M
kpi_tcp,1563359901000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563359891000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359882000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563359871000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563359862000000000,3.85781e+08,434010158,tcp_1000M
kpi_tcp,1563359851000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563359842000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359832000000000,9.89128e+07,111280128,tcp_100M
kpi_tcp,1563359821000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563359811000000000,3.96956e+08,446581272,tcp_1000M
kpi_tcp,1563359801000000000,1.48895e+08,186122240,tcp_150M
kpi_tcp,1563359791000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359782000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563359771000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563359762000000000,3.97113e+08,446758094,tcp_1000M
kpi_tcp,1563359751000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563359742000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359732000000000,9.90299e+07,111411200,tcp_100M
kpi_tcp,1563359722000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563359712000000000,3.74398e+08,421205876,tcp_1000M
kpi_tcp,1563359701000000000,1.48895e+08,186122240,tcp_150M
kpi_tcp,1563359692000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359683000000000,9.89135e+07,111280128,tcp_100M
kpi_tcp,1563359672000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563359662000000000,3.76287e+08,423328292,tcp_1000M
kpi_tcp,1563359652000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563359642000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359633000000000,9.90287e+07,111411200,tcp_100M
kpi_tcp,1563359621000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563359612000000000,3.76091e+08,423108554,tcp_1000M
kpi_tcp,1563359601000000000,1.4879e+08,185991168,tcp_150M
kpi_tcp,1563359592000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359582000000000,9.90297e+07,111411200,tcp_100M
kpi_tcp,1563359571000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563359562000000000,3.85044e+08,433183940,tcp_1000M
kpi_tcp,1563359552000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563359542000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359533000000000,9.8913e+07,111280128,tcp_100M
kpi_tcp,1563359522000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563359512000000000,3.69508e+08,415701950,tcp_1000M
kpi_tcp,1563359502000000000,1.48895e+08,186122240,tcp_150M
kpi_tcp,1563359492000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359483000000000,9.89131e+07,111280128,tcp_100M
kpi_tcp,1563359472000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563359462000000000,3.57932e+08,402679580,tcp_1000M
kpi_tcp,1563359452000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563359442000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359433000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563359422000000000,1.48895e+07,18612224,tcp_15M
kpi_tcp,1563359413000000000,3.64893e+08,410510776,tcp_1000M
kpi_tcp,1563359402000000000,1.48685e+08,185860096,tcp_150M
kpi_tcp,1563359393000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359383000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563359373000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563359363000000000,3.9585e+08,445338728,tcp_1000M
kpi_tcp,1563359353000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563359343000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563359334000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563359323000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563359314000000000,3.83246e+08,431159636,tcp_1000M
kpi_tcp,1563359303000000000,1.48789e+08,185991168,tcp_150M
kpi_tcp,1563359294000000000,1.04854e+06,1179648,tcp_5M
kpi_tcp,1563359284000000000,9.89132e+07,111280128,tcp_100M
kpi_tcp,1563359273000000000,1.48893e+07,18612224,tcp_15M
kpi_tcp,1563359263000000000,3.89061e+08,437700022,tcp_1000M
kpi_tcp,1563359253000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563359243000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359234000000000,9.89134e+07,111280128,tcp_100M
kpi_tcp,1563359223000000000,1.48894e+07,18612224,tcp_15M
kpi_tcp,1563359214000000000,3.8307e+08,430962518,tcp_1000M
kpi_tcp,1563359203000000000,1.4858e+08,185729024,tcp_150M
kpi_tcp,1563359194000000000,1.04855e+06,1179648,tcp_5M
kpi_tcp,1563359184000000000,9.8913e+07,111280128,tcp_100M
